FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,MONTH,DAY_OF_WEEK,HOUR,ROUTE
2022-12-27,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,1247.0,ORD,"Chicago, IL",PHL,"Philadelphia, PA",936.0,1900-01-01 10:03:00,27.0,11.0,1014.0,1243.0,4.0,1246.0,1247.0,1.0,0.0,Not Cancelled,0.0,130.0,104.0,89.0,678.0,0.0,0.0,0.0,0.0,0.0,12,1,10.0,ORD-PHL
2021-08-14,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,5443.0,PNS,"Pensacola, FL",BNA,"Nashville, TN",1830.0,1900-01-01 19:47:00,77.0,8.0,1955.0,2054.0,6.0,1955.0,2100.0,65.0,0.0,Not Cancelled,0.0,85.0,73.0,59.0,391.0,4.0,0.0,0.0,0.0,61.0,8,5,19.0,PNS-BNA
2023-04-21,ALASKA AIRLINES INC.,Alaska Airlines Inc.: AS,AS,19930.0,1094.0,SAN,"San Diego, CA",SEA,"Seattle, WA",1455.0,1900-01-01 15:36:00,41.0,17.0,1553.0,1826.0,11.0,1752.0,1837.0,45.0,0.0,Not Cancelled,0.0,177.0,181.0,153.0,1050.0,0.0,0.0,10.0,0.0,35.0,4,4,15.0,SAN-SEA
2019-05-17,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,1462.0,BNA,"Nashville, TN",BWI,"Baltimore, MD",1830.0,1900-01-01 18:37:00,7.0,13.0,1850.0,2113.0,4.0,2110.0,2117.0,7.0,0.0,Not Cancelled,0.0,100.0,100.0,83.0,587.0,0.0,0.0,0.0,0.0,0.0,5,4,18.0,BNA-BWI
2020-12-23,REPUBLIC AIRLINE,Republic Airline: YX,YX,20452.0,4895.0,PHL,"Philadelphia, PA",STL,"St. Louis, MO",830.0,1900-01-01 08:32:00,2.0,26.0,858.0,1010.0,4.0,1012.0,1014.0,2.0,0.0,Not Cancelled,0.0,162.0,162.0,132.0,814.0,0.0,0.0,0.0,0.0,0.0,12,2,8.0,PHL-STL
2019-02-12,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,5777.0,ORD,"Chicago, IL",GSO,"Greensboro/High Point, NC",900.0,1900-01-01 10:02:00,62.0,50.0,1052.0,1322.0,4.0,1158.0,1326.0,88.0,0.0,Not Cancelled,0.0,118.0,144.0,90.0,589.0,0.0,62.0,26.0,0.0,0.0,2,1,10.0,ORD-GSO
2021-12-19,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,1411.0,STL,"St. Louis, MO",DCA,"Washington, DC",1540.0,1900-01-01 15:48:00,8.0,5.0,1553.0,1835.0,4.0,1835.0,1839.0,4.0,0.0,Not Cancelled,0.0,115.0,111.0,102.0,719.0,0.0,0.0,0.0,0.0,0.0,12,6,15.0,STL-DCA
2021-05-12,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,3668.0,SLC,"Salt Lake City, UT",IDA,"Idaho Falls, ID",950.0,1900-01-01 09:58:00,8.0,29.0,1027.0,1103.0,4.0,1057.0,1107.0,10.0,0.0,Not Cancelled,0.0,67.0,69.0,36.0,188.0,0.0,0.0,0.0,0.0,0.0,5,2,9.0,SLC-IDA
2022-01-24,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,3522.0,LAX,"Los Angeles, CA",PHX,"Phoenix, AZ",820.0,1900-01-01 10:00:00,100.0,16.0,1016.0,1216.0,4.0,1046.0,1220.0,94.0,0.0,Not Cancelled,0.0,86.0,80.0,60.0,370.0,94.0,0.0,0.0,0.0,0.0,1,0,10.0,LAX-PHX
2022-06-13,JETBLUE AIRWAYS,JetBlue Airways: B6,B6,20409.0,375.0,PHL,"Philadelphia, PA",FLL,"Fort Lauderdale, FL",1845.0,1900-01-01 19:46:00,61.0,15.0,2001.0,2207.0,2.0,2133.0,2209.0,36.0,0.0,Not Cancelled,0.0,168.0,143.0,126.0,992.0,15.0,0.0,0.0,0.0,21.0,6,0,19.0,PHL-FLL
2020-10-28,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,1326.0,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",835.0,1900-01-01 09:16:00,41.0,31.0,947.0,1031.0,4.0,938.0,1035.0,57.0,0.0,Not Cancelled,0.0,63.0,79.0,44.0,190.0,41.0,0.0,16.0,0.0,0.0,10,2,9.0,DFW-AUS
2020-01-22,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,148.0,DCA,"Washington, DC",PHL,"Philadelphia, PA",1515.0,1900-01-01 19:20:00,245.0,17.0,1937.0,2012.0,3.0,1624.0,2015.0,231.0,0.0,Not Cancelled,0.0,69.0,55.0,35.0,119.0,231.0,0.0,0.0,0.0,0.0,1,2,19.0,DCA-PHL
2021-07-08,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,278.0,DEN,"Denver, CO",JAX,"Jacksonville, FL",1815.0,1900-01-01 18:56:00,41.0,22.0,1918.0,19.0,4.0,2337.0,23.0,46.0,0.0,Not Cancelled,0.0,202.0,207.0,181.0,1447.0,41.0,0.0,5.0,0.0,0.0,7,3,18.0,DEN-JAX
2023-08-21,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,1950.0,PHX,"Phoenix, AZ",SAN,"San Diego, CA",1357.0,1900-01-01 14:37:00,40.0,12.0,1449.0,1539.0,9.0,1512.0,1548.0,36.0,0.0,Not Cancelled,0.0,75.0,71.0,50.0,304.0,36.0,0.0,0.0,0.0,0.0,8,0,14.0,PHX-SAN
2022-04-05,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,3551.0,SEA,"Seattle, WA",DEN,"Denver, CO",1329.0,1900-01-01 14:08:00,39.0,15.0,1423.0,1718.0,11.0,1714.0,1729.0,15.0,0.0,Not Cancelled,0.0,165.0,141.0,115.0,1024.0,0.0,15.0,0.0,0.0,0.0,4,1,14.0,SEA-DEN
2019-03-22,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,1983.0,EWR,"Newark, NJ",TPA,"Tampa, FL",2029.0,1900-01-01 22:40:00,131.0,22.0,2302.0,116.0,5.0,2324.0,121.0,117.0,0.0,Not Cancelled,0.0,175.0,161.0,134.0,997.0,0.0,0.0,0.0,0.0,117.0,3,4,22.0,EWR-TPA
2023-01-13,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,845.0,OAK,"Oakland, CA",DEN,"Denver, CO",1325.0,1900-01-01 14:37:00,72.0,14.0,1451.0,1750.0,3.0,1655.0,1753.0,58.0,0.0,Not Cancelled,0.0,150.0,136.0,119.0,957.0,49.0,0.0,0.0,0.0,9.0,1,4,14.0,OAK-DEN
2021-09-23,ENDEAVOR AIR INC.,Endeavor Air Inc.: 9E,9E,20363.0,4745.0,ATW,"Appleton, WI",DTW,"Detroit, MI",1100.0,1900-01-01 11:08:00,8.0,14.0,1122.0,1313.0,7.0,1315.0,1320.0,5.0,0.0,Not Cancelled,0.0,75.0,72.0,51.0,296.0,0.0,0.0,0.0,0.0,0.0,9,3,11.0,ATW-DTW
2023-01-26,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,2316.0,DTW,"Detroit, MI",BNA,"Nashville, TN",1615.0,1900-01-01 18:07:00,112.0,34.0,1841.0,1851.0,14.0,1658.0,1905.0,127.0,0.0,Not Cancelled,0.0,103.0,118.0,70.0,456.0,112.0,0.0,15.0,0.0,0.0,1,3,18.0,DTW-BNA
2022-01-16,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,1447.0,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",700.0,1900-01-01 07:19:00,19.0,27.0,746.0,856.0,9.0,835.0,905.0,30.0,0.0,Not Cancelled,0.0,95.0,106.0,70.0,356.0,0.0,19.0,11.0,0.0,0.0,1,6,7.0,RDU-ATL
2019-04-26,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,2199.0,OKC,"Oklahoma City, OK",STL,"St. Louis, MO",1705.0,1900-01-01 17:11:00,6.0,7.0,1718.0,1824.0,2.0,1825.0,1826.0,1.0,0.0,Not Cancelled,0.0,80.0,75.0,66.0,462.0,0.0,0.0,0.0,0.0,0.0,4,4,17.0,OKC-STL
2019-04-21,PSA AIRLINES INC.,PSA Airlines Inc.: OH,OH,20397.0,5074.0,PWM,"Portland, ME",DCA,"Washington, DC",1419.0,1900-01-01 15:28:00,69.0,13.0,1541.0,1718.0,4.0,1610.0,1722.0,72.0,0.0,Not Cancelled,0.0,111.0,114.0,97.0,482.0,2.0,0.0,3.0,0.0,67.0,4,6,15.0,PWM-DCA
2023-02-04,HAWAIIAN AIRLINES INC.,Hawaiian Airlines Inc.: HA,HA,19690.0,119.0,ITO,"Hilo, HI",OGG,"Kahului, HI",800.0,1900-01-01 08:11:00,11.0,10.0,821.0,846.0,6.0,842.0,852.0,10.0,0.0,Not Cancelled,0.0,42.0,41.0,25.0,121.0,0.0,0.0,0.0,0.0,0.0,2,5,8.0,ITO-OGG
2022-02-14,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,2669.0,GPT,"Gulfport/Biloxi, MS",ATL,"Atlanta, GA",600.0,1900-01-01 06:00:00,0.0,19.0,619.0,816.0,9.0,818.0,825.0,7.0,0.0,Not Cancelled,0.0,78.0,85.0,57.0,352.0,0.0,0.0,0.0,0.0,0.0,2,0,6.0,GPT-ATL
2019-11-19,EXPRESSJET AIRLINES LLC D/B/A AHA!,ExpressJet Airlines LLC d/b/a aha!: EV,EV,20366.0,4257.0,EWR,"Newark, NJ",CLE,"Cleveland, OH",2045.0,1900-01-01 22:10:00,85.0,15.0,2225.0,2326.0,6.0,2233.0,2332.0,59.0,0.0,Not Cancelled,0.0,108.0,82.0,61.0,404.0,59.0,0.0,0.0,0.0,0.0,11,1,22.0,EWR-CLE
2021-10-03,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,123.0,DFW,"Dallas/Fort Worth, TX",HNL,"Honolulu, HI",925.0,1900-01-01 12:00:00,155.0,15.0,1215.0,1450.0,3.0,1240.0,1453.0,133.0,0.0,Not Cancelled,0.0,495.0,473.0,455.0,3784.0,133.0,0.0,0.0,0.0,0.0,10,6,12.0,DFW-HNL
2022-01-06,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,672.0,DEN,"Denver, CO",IAD,"Washington, DC",1540.0,1900-01-01 16:05:00,25.0,13.0,1618.0,2102.0,6.0,2054.0,2108.0,14.0,0.0,Not Cancelled,0.0,194.0,183.0,164.0,1452.0,0.0,0.0,0.0,0.0,0.0,1,3,16.0,DEN-IAD
2022-03-23,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,1402.0,PHX,"Phoenix, AZ",TPA,"Tampa, FL",843.0,1900-01-01 09:03:00,20.0,22.0,925.0,1553.0,4.0,1532.0,1557.0,25.0,0.0,Not Cancelled,0.0,229.0,234.0,208.0,1788.0,14.0,0.0,5.0,0.0,6.0,3,2,9.0,PHX-TPA
2019-11-14,PSA AIRLINES INC.,PSA Airlines Inc.: OH,OH,20397.0,5290.0,CLT,"Charlotte, NC",CHA,"Chattanooga, TN",919.0,1900-01-01 09:31:00,12.0,41.0,1012.0,1057.0,5.0,1035.0,1102.0,27.0,0.0,Not Cancelled,0.0,76.0,91.0,45.0,241.0,0.0,0.0,15.0,0.0,12.0,11,3,9.0,CLT-CHA
2022-08-11,PSA AIRLINES INC.,PSA Airlines Inc.: OH,OH,20397.0,5538.0,GPT,"Gulfport/Biloxi, MS",CLT,"Charlotte, NC",700.0,1900-01-01 07:58:00,58.0,9.0,807.0,1029.0,9.0,955.0,1038.0,43.0,0.0,Not Cancelled,0.0,115.0,100.0,82.0,577.0,43.0,0.0,0.0,0.0,0.0,8,3,7.0,GPT-CLT
2019-11-22,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,2325.0,ORF,"Norfolk, VA",BWI,"Baltimore, MD",1455.0,1900-01-01 15:04:00,9.0,7.0,1511.0,1551.0,4.0,1555.0,1555.0,0.0,0.0,Not Cancelled,0.0,60.0,51.0,40.0,159.0,0.0,0.0,0.0,0.0,0.0,11,4,15.0,ORF-BWI
2022-01-06,JETBLUE AIRWAYS,JetBlue Airways: B6,B6,20409.0,718.0,JFK,"New York, NY",BOS,"Boston, MA",1445.0,1900-01-01 15:20:00,35.0,17.0,1537.0,1608.0,6.0,1557.0,1614.0,17.0,0.0,Not Cancelled,0.0,72.0,54.0,31.0,187.0,17.0,0.0,0.0,0.0,0.0,1,3,15.0,JFK-BOS
2022-08-25,JETBLUE AIRWAYS,JetBlue Airways: B6,B6,20409.0,1447.0,HPN,"White Plains, NY",TPA,"Tampa, FL",1730.0,1900-01-01 20:28:00,178.0,13.0,2041.0,2313.0,7.0,2031.0,2320.0,169.0,0.0,Not Cancelled,0.0,181.0,172.0,152.0,1032.0,13.0,0.0,0.0,0.0,156.0,8,3,20.0,HPN-TPA
2021-06-30,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,1480.0,HNL,"Honolulu, HI",LAX,"Los Angeles, CA",800.0,1900-01-01 08:00:00,0.0,19.0,819.0,1626.0,10.0,1627.0,1636.0,9.0,0.0,Not Cancelled,0.0,327.0,336.0,307.0,2556.0,0.0,0.0,0.0,0.0,0.0,6,2,8.0,HNL-LAX
2022-02-11,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,1426.0,BWI,"Baltimore, MD",SJU,"San Juan, PR",1725.0,1900-01-01 19:11:00,106.0,12.0,1923.0,5.0,3.0,2225.0,8.0,103.0,0.0,Not Cancelled,0.0,240.0,237.0,222.0,1565.0,6.0,0.0,0.0,0.0,97.0,2,4,19.0,BWI-SJU
2023-08-24,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,3249.0,DFW,"Dallas/Fort Worth, TX",FLG,"Flagstaff, AZ",1920.0,1900-01-01 19:58:00,38.0,30.0,2028.0,2015.0,6.0,1954.0,2021.0,27.0,0.0,Not Cancelled,0.0,154.0,143.0,107.0,853.0,27.0,0.0,0.0,0.0,0.0,8,3,19.0,DFW-FLG
2019-03-26,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,1677.0,BOS,"Boston, MA",PHL,"Philadelphia, PA",1618.0,1900-01-01 16:58:00,40.0,15.0,1713.0,1815.0,5.0,1804.0,1820.0,16.0,0.0,Not Cancelled,0.0,106.0,82.0,62.0,280.0,4.0,0.0,0.0,0.0,12.0,3,1,16.0,BOS-PHL
2019-04-12,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,1594.0,LBB,"Lubbock, TX",DAL,"Dallas, TX",1815.0,1900-01-01 18:30:00,15.0,7.0,1837.0,1925.0,2.0,1920.0,1927.0,7.0,0.0,Not Cancelled,0.0,65.0,57.0,48.0,293.0,0.0,0.0,0.0,0.0,0.0,4,4,18.0,LBB-DAL
2022-02-06,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,2243.0,SAN,"San Diego, CA",IAH,"Houston, TX",1021.0,1900-01-01 11:32:00,71.0,27.0,1159.0,1639.0,5.0,1529.0,1644.0,75.0,0.0,Not Cancelled,0.0,188.0,192.0,160.0,1303.0,71.0,0.0,4.0,0.0,0.0,2,6,11.0,SAN-IAH
2022-02-17,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,1229.0,EWR,"Newark, NJ",MSY,"New Orleans, LA",2115.0,1900-01-01 23:08:00,113.0,13.0,2321.0,124.0,5.0,2338.0,129.0,111.0,0.0,Not Cancelled,0.0,203.0,201.0,183.0,1167.0,43.0,0.0,0.0,0.0,68.0,2,3,23.0,EWR-MSY
2022-06-15,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,1069.0,HOU,"Houston, TX",PNS,"Pensacola, FL",1620.0,1900-01-01 16:36:00,16.0,8.0,1644.0,1752.0,3.0,1750.0,1755.0,5.0,0.0,Not Cancelled,0.0,90.0,79.0,68.0,488.0,0.0,0.0,0.0,0.0,0.0,6,2,16.0,HOU-PNS
2020-07-31,SPIRIT AIR LINES,Spirit Air Lines: NK,NK,20416.0,1821.0,AUS,"Austin, TX",ATL,"Atlanta, GA",1055.0,1900-01-01 10:55:00,0.0,21.0,1116.0,1401.0,10.0,1411.0,1411.0,0.0,0.0,Not Cancelled,0.0,136.0,136.0,105.0,813.0,0.0,0.0,0.0,0.0,0.0,7,4,10.0,AUS-ATL
2019-08-09,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,206.0,ORD,"Chicago, IL",MCO,"Orlando, FL",806.0,1900-01-01 09:28:00,82.0,29.0,957.0,1255.0,7.0,1150.0,1302.0,72.0,0.0,Not Cancelled,0.0,164.0,154.0,118.0,1005.0,0.0,0.0,0.0,0.0,72.0,8,4,9.0,ORD-MCO
2021-06-15,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,1062.0,OKC,"Oklahoma City, OK",HOU,"Houston, TX",1110.0,1900-01-01 11:24:00,14.0,7.0,1131.0,1233.0,3.0,1235.0,1236.0,1.0,0.0,Not Cancelled,0.0,85.0,72.0,62.0,419.0,0.0,0.0,0.0,0.0,0.0,6,1,11.0,OKC-HOU
2021-03-27,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,1178.0,MSP,"Minneapolis, MN",DTW,"Detroit, MI",1550.0,1900-01-01 16:15:00,25.0,10.0,1625.0,1831.0,7.0,1825.0,1838.0,13.0,0.0,Not Cancelled,0.0,95.0,83.0,66.0,528.0,0.0,0.0,0.0,0.0,0.0,3,5,16.0,MSP-DTW
2020-12-11,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,5083.0,ORD,"Chicago, IL",SHD,"Staunton, VA",1415.0,1900-01-01 15:19:00,64.0,18.0,1537.0,1757.0,2.0,1702.0,1759.0,57.0,0.0,Not Cancelled,0.0,107.0,100.0,80.0,541.0,57.0,0.0,0.0,0.0,0.0,12,4,15.0,ORD-SHD
2022-11-13,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,1039.0,MIA,"Miami, FL",DTW,"Detroit, MI",1911.0,1900-01-01 20:17:00,66.0,23.0,2040.0,2318.0,7.0,2219.0,2325.0,66.0,0.0,Not Cancelled,0.0,188.0,188.0,158.0,1145.0,0.0,0.0,0.0,0.0,66.0,11,6,20.0,MIA-DTW
2020-02-15,SPIRIT AIR LINES,Spirit Air Lines: NK,NK,20416.0,1651.0,BNA,"Nashville, TN",TPA,"Tampa, FL",705.0,1900-01-01 07:05:00,0.0,51.0,756.0,1022.0,6.0,1001.0,1028.0,27.0,0.0,Not Cancelled,0.0,116.0,143.0,86.0,612.0,0.0,0.0,27.0,0.0,0.0,2,5,7.0,BNA-TPA
2022-06-11,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,791.0,MIA,"Miami, FL",ORD,"Chicago, IL",1002.0,1900-01-01 10:39:00,37.0,26.0,1105.0,1245.0,9.0,1225.0,1254.0,29.0,0.0,Not Cancelled,0.0,203.0,195.0,160.0,1197.0,19.0,0.0,0.0,0.0,10.0,6,5,10.0,MIA-ORD
2019-12-11,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,2923.0,DTW,"Detroit, MI",CLT,"Charlotte, NC",2229.0,1900-01-01 23:12:00,43.0,14.0,2326.0,41.0,5.0,20.0,46.0,26.0,0.0,Not Cancelled,0.0,111.0,94.0,75.0,500.0,0.0,0.0,0.0,0.0,26.0,12,2,23.0,DTW-CLT
2021-08-26,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,473.0,BWI,"Baltimore, MD",CHS,"Charleston, SC",820.0,1900-01-01 08:37:00,17.0,29.0,906.0,1028.0,6.0,1000.0,1034.0,34.0,0.0,Not Cancelled,0.0,100.0,117.0,82.0,472.0,17.0,0.0,17.0,0.0,0.0,8,3,8.0,BWI-CHS
2019-03-22,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,1682.0,IAH,"Houston, TX",RDU,"Raleigh/Durham, NC",1945.0,1900-01-01 20:56:00,71.0,12.0,2108.0,10.0,6.0,2323.0,16.0,53.0,0.0,Not Cancelled,0.0,158.0,140.0,122.0,1042.0,0.0,0.0,0.0,0.0,53.0,3,4,20.0,IAH-RDU
2021-10-11,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,3258.0,LAX,"Los Angeles, CA",SFO,"San Francisco, CA",2212.0,1900-01-01 22:12:00,0.0,23.0,2235.0,2338.0,4.0,2340.0,2342.0,2.0,0.0,Not Cancelled,0.0,88.0,90.0,63.0,337.0,0.0,0.0,0.0,0.0,0.0,10,0,22.0,LAX-SFO
2023-02-01,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,1862.0,OAK,"Oakland, CA",MDW,"Chicago, IL",525.0,1900-01-01 05:47:00,22.0,10.0,557.0,1138.0,4.0,1135.0,1142.0,7.0,0.0,Not Cancelled,0.0,250.0,235.0,221.0,1844.0,0.0,0.0,0.0,0.0,0.0,2,2,5.0,OAK-MDW
2022-04-28,JETBLUE AIRWAYS,JetBlue Airways: B6,B6,20409.0,1303.0,BOS,"Boston, MA",PHX,"Phoenix, AZ",1730.0,1900-01-01 17:58:00,28.0,58.0,1856.0,2109.0,6.0,2019.0,2115.0,56.0,0.0,Not Cancelled,0.0,349.0,377.0,313.0,2300.0,28.0,0.0,28.0,0.0,0.0,4,3,17.0,BOS-PHX
2019-08-03,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,2718.0,CLT,"Charlotte, NC",EWR,"Newark, NJ",2231.0,1900-01-01 22:39:00,8.0,16.0,2255.0,17.0,7.0,22.0,24.0,2.0,0.0,Not Cancelled,0.0,111.0,105.0,82.0,529.0,0.0,0.0,0.0,0.0,0.0,8,5,22.0,CLT-EWR
2023-01-04,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,858.0,ATL,"Atlanta, GA",EWR,"Newark, NJ",1100.0,1900-01-01 11:14:00,14.0,17.0,1131.0,1313.0,4.0,1312.0,1317.0,5.0,0.0,Not Cancelled,0.0,132.0,123.0,102.0,746.0,0.0,0.0,0.0,0.0,0.0,1,2,11.0,ATL-EWR
2022-05-26,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,1480.0,MHT,"Manchester, NH",MDW,"Chicago, IL",1900.0,1900-01-01 19:18:00,18.0,12.0,1930.0,2029.0,5.0,2025.0,2034.0,9.0,0.0,Not Cancelled,0.0,145.0,136.0,119.0,838.0,0.0,0.0,0.0,0.0,0.0,5,3,19.0,MHT-MDW
2019-06-16,ENDEAVOR AIR INC.,Endeavor Air Inc.: 9E,9E,20363.0,3331.0,ORD,"Chicago, IL",JFK,"New York, NY",1445.0,1900-01-01 15:16:00,31.0,31.0,1547.0,1838.0,17.0,1818.0,1855.0,37.0,0.0,Not Cancelled,0.0,153.0,159.0,111.0,740.0,0.0,5.0,6.0,0.0,26.0,6,6,15.0,ORD-JFK
2022-09-22,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,2718.0,CLT,"Charlotte, NC",EWR,"Newark, NJ",2254.0,1900-01-01 23:46:00,52.0,13.0,2359.0,116.0,7.0,50.0,123.0,33.0,0.0,Not Cancelled,0.0,116.0,97.0,77.0,529.0,0.0,0.0,0.0,0.0,33.0,9,3,23.0,CLT-EWR
2019-06-30,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,1121.0,SEA,"Seattle, WA",IAH,"Houston, TX",910.0,1900-01-01 11:16:00,126.0,12.0,1128.0,1724.0,7.0,1526.0,1731.0,125.0,0.0,Not Cancelled,0.0,256.0,255.0,236.0,1874.0,0.0,0.0,0.0,0.0,125.0,6,6,11.0,SEA-IAH
2021-09-13,SPIRIT AIR LINES,Spirit Air Lines: NK,NK,20416.0,2932.0,DTW,"Detroit, MI",LAX,"Los Angeles, CA",520.0,1900-01-01 06:25:00,65.0,11.0,636.0,807.0,14.0,723.0,821.0,58.0,0.0,Not Cancelled,0.0,303.0,296.0,271.0,1979.0,58.0,0.0,0.0,0.0,0.0,9,0,6.0,DTW-LAX
2022-07-24,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,2108.0,MDW,"Chicago, IL",STL,"St. Louis, MO",1900.0,1900-01-01 19:20:00,20.0,8.0,1928.0,2009.0,4.0,2005.0,2013.0,8.0,0.0,Not Cancelled,0.0,65.0,53.0,41.0,251.0,0.0,0.0,0.0,0.0,0.0,7,6,19.0,MDW-STL
2021-06-16,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,2004.0,CLT,"Charlotte, NC",JAX,"Jacksonville, FL",1926.0,1900-01-01 19:57:00,31.0,12.0,2009.0,2103.0,3.0,2042.0,2106.0,24.0,0.0,Not Cancelled,0.0,76.0,69.0,54.0,328.0,7.0,0.0,0.0,0.0,17.0,6,2,19.0,CLT-JAX
2021-07-23,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,1572.0,MSP,"Minneapolis, MN",BOI,"Boise, ID",2125.0,1900-01-01 21:38:00,13.0,14.0,2152.0,2332.0,6.0,2325.0,2338.0,13.0,0.0,Not Cancelled,0.0,180.0,180.0,160.0,1142.0,0.0,0.0,0.0,0.0,0.0,7,4,21.0,MSP-BOI
2020-02-23,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,2418.0,ATL,"Atlanta, GA",LGA,"New York, NY",1130.0,1900-01-01 11:48:00,18.0,8.0,1156.0,1339.0,7.0,1340.0,1346.0,6.0,0.0,Not Cancelled,0.0,130.0,118.0,103.0,762.0,0.0,0.0,0.0,0.0,0.0,2,6,11.0,ATL-LGA
2023-06-05,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,541.0,SAN,"San Diego, CA",DEN,"Denver, CO",1917.0,1900-01-01 20:51:00,94.0,15.0,2106.0,2353.0,5.0,2246.0,2358.0,72.0,0.0,Not Cancelled,0.0,149.0,127.0,107.0,853.0,0.0,0.0,0.0,0.0,72.0,6,0,20.0,SAN-DEN
2022-05-27,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,4252.0,APN,"Alpena, MI",DTW,"Detroit, MI",1810.0,1900-01-01 18:15:00,5.0,15.0,1830.0,1914.0,5.0,1908.0,1919.0,11.0,0.0,Not Cancelled,0.0,58.0,64.0,44.0,198.0,0.0,0.0,0.0,0.0,0.0,5,4,18.0,APN-DTW
